ik,NR-AR_chem_logit,NR-AR-LBD_chem_logit,NR-AhR_chem_logit,NR-Aromatase_chem_logit,NR-ER_chem_logit,NR-ER-LBD_chem_logit,NR-PPAR-gamma_chem_logit,SR-ARE_chem_logit,SR-ATAD5_chem_logit,SR-HSE_chem_logit,SR-MMP_chem_logit,SR-p53_chem_logit
VFLDPWHFBUODDF,-0.36395609981862453,-1.7372611962024536,0.6656743066053497,-1.2434782009676435,-0.6230941534527017,-1.0354644054424766,-1.7280814121180943,0.7763547637251355,0.2975765012421628,-0.06834988117638124,-0.24776769386327818,-0.6075071956083528
VGEREEWJJVICBM,-1.3761249660046024,-2.410449691993144,-0.3205899683607465,-1.3005671912703125,-0.6380469621949043,-0.6684673336103785,-2.4764964108706606,0.04359044307776414,-1.1086251102154292,-0.5009510667077424,0.03648226723516029,-0.8180105472055397
VGGGPCQERPFHOB,-1.0377137306614506,-2.132344309315795,-2.2504244189241365,-1.5105840759057254,-1.229925625217246,-2.019254058042853,-2.7185069961516484,-1.1020829003725339,-1.2304767206450802,-0.7462572923493436,-1.639334368906982,-0.7986221832619558
VGIGHGMPMUCLIQ,-0.9719219873880189,-1.6079447728282341,-0.48615980291282374,-1.1280930415230468,-1.4948351100204071,-2.3467377394955418,-1.466525606305571,0.48164209514391554,-1.2393877275959135,-0.48608679110721137,-0.370818001123057,-0.353786058644098
VGKDLMBJGBXTGI,-1.2104353823765972,-1.9478263546092056,0.3308013529471279,-0.931874518968317,-0.21496912359282366,-1.0230833652737812,-2.450590325230556,1.0032853467481253,-1.80368031676074,-0.3156206142211706,2.0825644227779905,-0.23979837712204147
VGLGVJVUHYTIIU,-1.3222657495465935,-2.283254815837777,-1.5986180574551763,-1.6669409842703382,-1.7757725076257513,-2.377200944063278,-2.567182233256343,-0.30859280699484537,-1.6117616501393788,-0.6520474097620694,-2.031884005389599,-0.7821139982199298
VGZSUPCWNCWDAN,-1.4433791114460937,-2.4177644986656954,-2.3408854644651607,-1.650089614395582,-1.6841802956235417,-3.0952833064826946,-3.7503838714502393,-1.060494028293856,-2.3382856743740392,-0.682611500719508,-1.7084659515325407,-1.2387432611666467
VHGCDTVCOLNTBX,-1.3895367069822626,-2.358000602027029,-0.25714518801773456,-1.0793324318708106,-0.4304241959091262,-2.4651275499053296,-3.3368299844116946,-0.1506384180560519,-1.4880725161190862,-0.4335239873569703,-0.4247892206941845,-0.7169801763965162
VHOGYURTWQBHIL,-1.3300027651705277,-2.3315908900627265,0.5061024388933196,-0.9440387312725202,-0.8064791284499381,-2.1849676442011146,-2.5073625356668865,0.027172419269613064,-0.993450619999618,-0.548065549513661,0.5122324137968223,-0.8158918272679423
VHVPQPYKVGDNFY,-1.1537086844253346,-2.1115162891312473,0.17198493217287913,0.1082342634462182,-0.9252900239336012,-1.9722557519393769,-2.04642121979131,0.4481151578014713,-0.3280758773369126,-0.5079638070230801,0.448669871036552,-0.36287019047635805
VHYCDWMUTMEGQY,-1.5098823413564046,-2.389245573228309,-1.4480919109290267,-1.2743343493039136,-1.215532746419658,-2.515640458001582,-1.9465318141510246,-0.7077893037072348,-1.0071957953028254,-0.6190580581214014,-2.058656178549817,-1.0322742211799878
VJJPUSNTGOMMGY,-0.884182918735597,-1.8345917731168282,-1.7310916112391563,-0.7101644159466789,-0.7710169267782098,-1.4359527956796891,-1.726404960083177,-0.06396324772904705,-0.288363290589369,-0.5397060935174588,-0.5861160540519619,0.040128756719958907
VJYFKVYYMZPMAB,-1.4871453033772761,-2.3254701344090187,-2.565058259584055,-1.2283424672900463,-1.406154142179335,-2.5957031033772355,-2.7829836284804084,-0.002864154151046394,-2.0709320523130432,-0.4185055279724562,-0.5336414654706363,-1.0828196255004856
VKYKSIONXSXAKP,-1.1438377631411616,-2.389357453024549,-1.0430526624744343,-1.5874377484805582,-1.6020601620115684,-2.7188119660116175,-2.68312715890156,-1.4753109291163498,-1.875446189877143,-0.8477370805428202,-4.081733197466591,-1.1770484870760005
VLPIATFUUWWMKC,-1.5681385441848839,-2.443555890309163,0.0715748656687454,-0.9593167414026631,-0.9327107607923066,-2.2672237568622964,-2.4801471309116443,-0.760377040737336,-1.317766481363118,-0.5505952964895571,-0.8874715288666372,-0.8611771001478445
VLYWMPOKSSWJAL,-1.2508149971422227,-2.3707341813706284,-0.4734742883689775,-1.521476110236286,-1.5331871801548658,-2.921504973662443,-3.5301468648246037,-0.7236199330876857,-1.393274652240565,-0.7072257692855575,-1.840301834442649,-1.2019848323660556
VNFPBHJOKIVQEB,-1.2917007265177152,-2.1970860885454115,0.6036276967799099,1.3929536553641875,-0.046065612016861594,-1.7611371800602722,-2.372866813908269,0.2608004904990819,-1.7407743320582085,-0.4373351284605961,0.18152684072112457,-0.03515137333721643
VOXZDWNPVJITMN,0.8012159596894288,-0.7247000793880201,-0.3174328816706289,-1.2610264216925646,1.3271852859646442,1.3410405642363457,-2.5882031464072606,0.3489495478200199,-1.8994419974458103,-0.4736940177580765,1.1744075748356915,-0.7423124614320036
VPJXQGSRWJZDOB,-1.3763738633864304,-2.3063883114030848,-3.51124288709032,-1.4129535333086578,-1.736359125847245,-0.7837341657835618,-2.1830031421368465,-1.6269115299388677,-2.171215245612442,-0.7817156566840722,-2.4621988019049383,-1.237223316356099
VQHUQHAPWMNBLP,-1.2577885704761393,-2.192729820642283,-0.24520169308027664,-0.7947735817104699,-1.369292020901039,-2.2052227064190366,-2.157750570296575,-0.6145381382129087,-2.089837355213694,-0.6181995155955415,-1.32785471227823,-1.0534173892273988
VRBKIVRKKCLPHA,-1.3398431722152673,-2.078072327822086,-0.9592403766415748,-0.7211086998802323,-1.2973801516574688,-2.277598502345502,-1.9117147894183542,0.027443909431032573,-0.5897467184299855,-0.5775578533717602,-1.1891725602369079,-0.879315923906635
VRDIULHPQTYCLN,-1.3393821285710976,-2.358412157096138,-0.00014488718981683042,-0.5781256662840384,-1.4516184091518365,-2.62010647160636,-2.2828757496462035,0.039285347141412595,-1.5404320950857775,0.10836960445161894,-1.0818705270585303,-0.5036004719441302
VREFGVBLTWBCJP,-0.8408595905793165,-2.0290131148587345,-0.3099747618747162,-0.09945883850264892,-0.14937277504867397,-2.1793612160420617,-2.6388802698673257,0.5676538464850337,0.59295037393335,-0.6056731341842656,-0.24152937438190933,-0.35283941293519144
VRQVVMDWGGWHTJ,-1.2995658631931033,-2.2963888766638023,0.32576106453492315,-0.7277792311129099,-0.8758269957834582,-2.6126615960466544,-2.6027653836053886,0.26250117973715675,-1.1861420640966087,-0.4205430580267961,-0.3811735091580893,-0.4182568111606691
VRYMTAVOXVTQEF,-1.2466666558372506,-2.2467426620962985,-0.5259514428433947,-1.0568549369611764,-1.352039403573434,-1.9028749666867784,-2.508933325443273,-0.11207181476619814,-1.4960921882811278,-0.5192579230930117,-1.1245452375461815,-0.5638125234048116
VSBHRRMYCDQLJF,1.1603592621878283,0.6317450029520316,-2.689403692949033,-0.93845370975507,1.0598196693152084,0.3759244098474689,-2.572687011986515,-0.07442501443924848,-2.601287188741308,-0.629358282724025,-1.0664778979370078,-1.1486293149123483
VSQQQLOSPVPRAZ,-0.9937081972643612,-1.9995301159272096,-2.370663949617391,-1.2831265641037035,-1.0425579120415054,-1.764085394848363,-2.36330526566253,-1.0631539638427014,-1.909620039959505,-0.748533251183797,-2.124986695320475,-0.9130115482009595
VSWBSWWIRNCQIJ,-0.9098176569641542,-2.144295769260982,0.5523843447123022,-0.6536942766255256,-0.7925355774020373,-1.8719583487083464,-2.35864802041592,0.582063555008918,-1.7379907229928333,-0.4214379140974482,0.3194133882127245,-0.4788923569830301
VSWPGAIWKHPTKX,-1.062604549660608,-2.1987340696409503,-0.6738208697150985,-1.3242870747419333,-1.5878036065087109,-2.36197470811517,-2.2566546154847154,-0.5659366769818845,-1.2048674534220487,-0.7029056382067632,-1.857530143492666,-0.7211172976924335
VTJXFTPMFYAJJU,-1.0303916328680138,-1.975270742248597,0.7108217830871345,-0.9471869080537902,-1.1407486261081061,-1.2213516753977736,-1.9498207375915066,0.47316291789867826,-0.305060080385699,-0.38813738227983813,-0.17722447855620152,-0.08003683567924175
VVIAGPKUTFNRDU,-0.9568116730947935,-1.8585817034352563,-1.461761830838844,-1.5631476209153248,-0.6210699192372082,-2.090912310278452,-3.0180651005126498,-0.34903843332530643,-0.5740477958876005,-0.761275468772689,-2.461946138848803,-0.5058969482364777
VVWYOYDLCMFIEM,-1.327438843141704,-2.1143458627581646,-1.0275002005003269,-0.17065452573395506,-0.9454337109488421,-1.8226034455582785,-1.5703810407499226,-0.4377890665380949,-1.7013738944635035,-0.588014001746911,0.05325684702753843,-0.8720825770668357
VWLHWLSRQJQWRG,-1.4535698660504477,-2.283069425261958,0.2862744853303205,-1.180180132014324,-0.6565861547983756,-2.0871615167305024,-2.1639836301145188,-0.6453499254750802,-1.0831158072256275,-0.48474850275384673,-0.6791028534879489,-1.0520478103433688
VWPOSFSPZNDTMJ,-0.9594999645205349,-2.2874330919905144,-0.4436983589822976,-1.1330310056177457,-0.7918498730023099,-1.7600526294292371,-2.5034353547986705,-0.9207824490243021,-1.6123537469821376,-0.6336754762461203,-1.2877894276285973,-0.7947058992126802
VWQWXZAWFPZJDA,2.050382822463843,2.511082978846767,-3.63212524847262,-1.3752499986719553,0.825298214102489,-0.10267330650546028,-3.435245888056398,-0.9639125163756421,-2.1538932046880235,-0.7353283993550098,-2.2170203573090683,-1.0809183889627507
VWUXBMIQPBEWFH,-0.0005908685892573287,-1.4274339161513852,-1.0927948118413302,-1.118188125213964,0.08202493349796111,0.1620410883412162,-2.3983026212474994,0.021086878096859232,-2.010562418479542,-0.44580912117723004,0.4196974081860583,-0.9402520227434936
VXJABHHJLXLNMP,-1.482599223718334,-2.345869810544094,-1.511363152596231,-0.7845319580447991,-0.9753416350475866,-1.864898744378225,-2.842288833647389,-1.355324843357283,-1.6846671891496632,-0.6671790435589041,-1.7139556654260857,-1.267035986609663
VXVNYCRICCVPTD,0.2567481465854913,-0.9440740000973687,-0.9825999066514423,-0.5645727118871573,-0.6573317015220221,-1.782085694748648,-2.786392368764195,0.2066105922571943,0.08668191347263883,-0.6313896631356378,0.1295182867295436,-0.16298759354717265
VYFYYTLLBUKUHU,-1.4544312739062688,-2.3875855012019263,-0.25204575283546576,-1.3443524951970058,-1.3045640707770068,-1.904820709491043,-2.1406792174326994,-0.22310766007639107,-1.3049545952442805,-0.4977867974774693,-1.0239587653740774,-0.8625973073756037
VYQNWZOUAUKGHI,-1.3630082375439354,-2.402612569090566,0.49181099889367624,-1.2006355383360128,1.1535084105266136,-1.4959535351503228,-2.4216485898731595,-0.07276116486482473,-0.18712053653231248,-0.3753436712188154,-0.07169709072811431,-0.8655502422039747
VYVKHNNGDFVQGA,-1.420436286705552,-2.2817765962722634,-1.1383631503410876,-0.40122740776663957,-0.8658830106053926,-1.4187850823372479,-1.8746178878925086,-0.5149711419734437,-1.5542209897620365,-0.51846107027323,-0.4796544003881987,-0.9632198679952371
VZGDMQKNWNREIO,-1.5563096245894148,-2.181480561907741,-1.7750891532266813,-1.2059016498136863,-0.15785349172746754,-2.6275121342280046,-2.4612288186536246,0.666292275304122,-0.9529244123426222,0.20533841078057977,0.4063750682862914,0.3608353643383315
VZJFGSRCJCXDSG,-1.5507100064043875,-2.39964036518058,-3.1689302329559434,-1.0851649031897206,-1.642756132597306,-2.920980122752762,-3.2353878236917644,-0.952986034904073,-2.141729478378105,-0.6789382017208101,-1.216347424925289,-1.337366939148947
VZYCZNZBPPHOFY,-1.1877671494567696,-2.2658144238156592,-1.0364015615624833,-1.1755337555107506,-1.6054290700885099,-2.9089240572155597,-3.3672932555392894,-0.47066704891948025,-2.009145988328652,-0.5196521647491712,-1.6142099174559057,-0.7556319913383533
WAEXFXRVDQXREF,-1.1053879772178299,-2.320739649760347,-0.9751930896726841,-1.3450732586675547,-1.110308302400286,-1.9618283670133176,-3.2683011302523055,-0.7657515110952153,-1.4320193717749559,0.12778679417968702,-0.8781931484939557,-1.0786296439591632
WAOQONBSWFLFPE,-1.4005971679002323,-2.271231193681638,-0.6794430605426578,-1.5341574399227245,-1.4050972253454699,-2.1082672288743822,-2.357958473023202,-0.041491618710764004,-1.753379029865897,-0.5863298692427517,-1.3933505953944139,-0.65266724603387
WAZQAZKAZLXFMK,-0.8700989932187777,-1.7603596569867506,-0.761098457378522,-1.144769112174317,-0.9817341511515074,-2.503405170199148,-2.2067472144994547,0.7663108428191999,-0.7543166224544174,-0.4913689228304965,-0.05040614370085536,-0.01591322689493588
WBPYTXDJUQJLPQ,-0.3739192608795037,-1.5822953352732623,-3.122373259566815,-0.6567970833017253,-0.3957721594825161,-1.69389282480225,-3.0438233437643225,-0.5274041200820812,-0.34063129681915316,-0.6399062266981445,-0.21411391442089633,0.08355530646553087
WCDWBPCFGJXFJZ,-1.4103689424120143,-2.141855234704072,-1.0505550848531817,-1.3734993553923494,-1.5122110101022792,-1.5823970557059581,-2.932764973586321,-1.225963288260009,-1.721900785575309,-0.85963618484858,-2.691014136197314,-1.2077442885428014
WDDPHFBMKLOVOX,-0.8932859634358074,-2.1706753998229447,0.015820604187635454,-0.769069959374735,-0.866863713990328,-2.018513707237135,-2.013082821774827,-1.2246683488909165,0.4780248664140352,-0.7542694221120217,-1.6619662964835795,-0.5779024794987746
WDFKMLRRRCGAKS,-1.378430460101553,-1.4303964161931368,2.156266552965979,-0.23973404475474422,-0.26824328637562317,-1.0900018543710144,-1.3768185484571476,0.8878879727904719,-0.6104788229975426,0.722076906915685,2.2949722088063282,0.19655707482369053
WDJUZGPOPHTGOT,1.3106767783520938,0.2202162366461074,-2.241071088970556,-0.55908349641529,-0.32836870110248184,-0.11008278005293726,-2.561778683981136,0.05171351440302868,-0.38361180039018594,-0.5648727247536299,0.4908696683640829,0.16342030629798385
WDQPAMHFFCXSNU,-0.9607335493237923,-1.836813706389786,0.7022273849188215,-0.40685944450016326,0.5731023316172391,-1.711508371402094,-1.9393962911190734,1.3673739280007173,-0.18472161220918804,-0.321150314624484,1.0852601279407241,0.662879205481672
WDZCUPBHRAEYDL,-0.6416758167074401,-1.7090494128024827,-1.3360225031629063,-0.8006359864310744,-0.43042311454828236,-1.2911586764471672,-1.41696445109307,-0.034899080951635277,0.2653392281360302,-0.6275944287825538,0.6005228379262133,0.322415547195384
WDZVGELJXXEGPV,-1.6018684796545573,-2.366556491134237,1.918134583608079,-1.0700255219840074,-1.3588930164121396,-0.7425838947999825,-2.5950274784790346,0.6177271425173179,-0.9998427712630329,-0.44186068272045653,-0.3456941437609318,-0.6654121305987757
WEQAYVWKMWHEJO,-0.6374230833607697,-2.0212779266326915,-1.2382228302006661,-1.4892092958076666,-1.5568577186653423,-1.7933378028905695,-2.4644842866771324,-0.5260606242007947,-0.8150925260830769,-0.58543475584635,-1.0277361799452662,-0.4917166602111549
WEUCDJCFJHYFRL,-1.2306644664900692,-2.020573495694631,-0.8957475717838911,-0.9365052386937995,-1.4575983596439503,-2.568836512719195,-2.7407268105536655,0.1435327351725177,-2.206799984976888,-0.5022989666544941,-0.9185874909890068,-0.7073258222319079
WEXRUCMBJFQVBZ,-0.8339132277573962,-2.3439158153668425,-3.2093375550835312,-1.6150628299193948,-2.025991210955515,-2.433520589146439,-2.8013517803904695,-1.6208063693762176,-2.5236799717611302,-0.8789848312626158,-2.053656489496768,-1.233932411946683
WFJIVOKAWHGMBH,-1.517753636167276,-2.3876534078171927,-0.005053351915359813,-0.5083653195058832,-1.1496011564593758,-1.3578996330957789,-2.624229241593497,0.7953858912316071,-1.5045985929844161,-0.3154214343730399,1.3368770269063996,-0.7254882300341816
WFNAKBGANONZEQ,-1.3079070157779602,-2.124823577994977,-0.7694644545242093,-0.9763396506875298,-1.5340136383029999,-2.4448601513956967,-2.8426441669002,0.18424785957361742,-2.087102461587037,-0.5248002712866102,-0.8705752562186215,-0.7556419523609172
WFPIAZLQTJBIFN,-1.2629743623715524,-2.1787012074671277,-0.10153707638677166,-0.8014868294352286,-0.8655972326303596,-2.052267624050133,-2.715722661967507,0.3721657998781595,-1.6434784714163755,-0.48676305584988944,0.07125768705122296,-0.5033197672471099
WFWLQNSHRPWKFK,-1.1138863086668676,-2.1641300739352096,-1.9743907932400249,-1.4586244770224697,-1.5903534076267025,-2.1774983480655026,-2.1971508845849095,-1.08218932244687,-1.3798830719808208,-0.7413227426754758,-2.4186035876050003,-0.8703288656210566
WGQKYBSKWIADBV,-1.3333950898068283,-2.4125497216309997,0.27256907872447245,-1.3234583499781494,-0.7207109664276452,-2.379552157786105,-2.7354129364473643,-0.8777976481596077,-1.4404398141099923,-0.5039594786092836,-0.6366546183782928,-1.1215302666441895
WGZDBVOTUVNQFP,-1.3224605952839648,-2.244204593048418,0.4926157708264831,-0.6979575003480671,-1.1195230718030458,-2.325126736812878,-1.2543075276844051,-0.8657569858912874,-1.1341193851180382,-0.6038694974993234,-1.4861320956647481,-0.7832843264998886
WHBHBVVOGNECLV,1.6117382011053658,2.1931000239931557,-2.674602690812042,-1.3224860369511342,0.10084408442063167,-0.022234461646508157,-3.0738642792661977,-0.5250381166083655,-2.2914521499489426,-0.6353409618706841,-1.737508719864283,-1.0082818094167054
WHQCHUCQKNIQEC,-0.9142219875152701,-1.1448703019060502,0.17326182273836943,-0.6432435150760839,-0.5517316271548783,-0.7302116287612608,0.5239590776120473,1.2412418177428952,-0.07915508438783762,-0.32472727716579336,2.9872239665307885,0.4431008709605169
WHTVZRBIWZFKQO,-1.5436193095732615,-2.185941922187805,0.2277851601230318,-0.17085156255761663,-0.9235657522262762,-2.0114521188289682,-2.674746019449965,0.00586812391941261,-1.7244014392683091,-0.5278685051050909,-0.3826088271759703,-0.7125379007317205
WIGIZIANZCJQQY,-1.2270469826747177,-2.330612019425379,-2.4142965616424226,-1.2100389581013506,-1.3212469860747784,-2.881146528540363,-3.221157869816174,-0.6848360402999208,-2.291275635427311,-0.7396647765342774,-1.7165655181220554,-0.9907634609407779
WIIZWVCIJKGZOK,-1.2470395555995641,-2.2176392813624957,-1.0411803160700472,-1.269299444703707,-1.0512976731889776,-1.4105000098979108,-2.5005364909171988,-0.40606591557864385,-1.1127622406584023,-0.5412394406803831,-0.7380490214271778,-0.6798508396796437
WIKYUJGCLQQFNW,-1.4046172526891274,-2.26302256369322,0.12045081481445845,-1.162237587756925,-1.5570090909878431,-2.548920759536832,-3.183580510440877,0.11379997728997378,-1.9434029544405198,-0.46093359612258045,-1.0584477681809812,-0.7255861205056775
WJAJPNHVVFWKKL,-1.4201639732269304,-2.3862504859055567,-0.18003037834781552,-0.9458253464581939,-1.146298511762822,-2.522233963914936,-2.2263129923072924,-0.9392361131421981,-1.6774738203230133,-0.5881638532810048,-1.0484021610078487,-0.9541544718507483
WJCNZQLZVWNLKY,-0.5637290401261075,-2.1053284948598985,2.2129038489584594,-0.4403428012973909,0.7978169705717832,-2.11882836274479,-1.937743670217609,-0.10307696732156466,0.21608190720928472,-0.10287622407940918,-0.7860997106942762,-0.42111789286947837
WJFKNYWRSNBZNX,-1.255099027574115,-2.3648455754874824,1.9744536624207225,-0.7275991835063572,0.6997685196929517,-2.5596610615497353,-2.5916658074533117,0.24928904948235397,-1.087068608890093,-0.1511824906692756,0.47964801160257287,-0.6060248151183817
WJJYZXPHLSLMGE,-1.2743966129790214,-2.0269835024541636,0.20583649904716309,-0.8955359355494363,-0.6226105369263158,-1.829837652934302,-1.5766047189202965,0.7322451053894518,-1.1229226430251347,-0.013218237690849465,0.9062648833220577,-0.3563283801181307
